Drug1_ID,Drug2_ID,Y,Neg samples
DB08922,DB13025,48,DB06201$t
DB01288,DB01325,82,DB00572$t
DB00870,DB00770,69,DB01599$t
DB01201,DB06739,3,DB09097$h
DB00617,DB00313,46,DB09138$t
DB00420,DB00747,48,DB11691$t
DB00983,DB05219,46,DB00759$h
DB09042,DB01614,48,DB00720$h
DB00870,DB08981,48,DB00836$t
DB02546,DB09038,69,DB01558$t
DB00876,DB05676,48,DB11256$t
DB01201,DB01026,3,DB05245$h
DB03756,DB00257,46,DB06691$h
DB00514,DB06697,46,DB00592$t
DB00590,DB00678,48,DB00873$h
DB06616,DB09330,72,DB00807$t
DB06144,DB00714,69,DB00503$t
DB00872,DB08828,72,DB01191$t
DB00753,DB00633,48,DB01627$h
DB03585,DB09211,69,DB01186$h
DB09477,DB00435,48,DB09167$h
DB01433,DB04953,48,DB00615$h
DB00182,DB01359,59,DB00817$t
DB00268,DB01162,48,DB08800$t
DB01206,DB06697,46,DB01015$h
DB01466,DB00215,46,DB11363$t
DB00295,DB05246,48,DB09324$t
DB00596,DB08873,72,DB00805$h
DB00677,DB01214,53,DB06144$t
DB00575,DB00195,24,DB00259$t
DB02709,DB00277,46,DB00186$t
DB01085,DB00951,46,DB11586$h
DB00843,DB08807,53,DB00828$t
DB00184,DB00281,46,DB00804$t
DB13595,DB08905,2,DB04920$h
DB01190,DB08933,72,DB00606$t
DB01320,DB00983,3,DB00721$t
DB00998,DB00353,18,DB01041$h
DB00207,DB01233,19,DB00871$h
DB00752,DB00393,59,DB00487$h
DB00899,DB11106,48,DB00205$h
DB00966,DB09215,48,DB01007$h
DB00821,DB08964,69,DB00468$h
DB00418,DB00273,48,DB11660$h
DB11817,DB08873,46,DB11619$h
DB00741,DB09118,72,DB01235$h
DB00818,DB01012,46,DB00525$t
DB08912,DB08877,74,DB01090$h
DB09215,DB00663,48,DB00390$t
DB00312,DB00321,3,DB01397$h
DB00489,DB00218,19,DB09041$h
DB01095,DB08882,72,DB01611$t
DB00345,DB08880,72,DB02709$t
DB00320,DB00270,46,DB08828$t
DB00608,DB01059,26,DB00297$t
DB00647,DB12332,46,DB00912$t
DB01149,DB00263,46,DB12001$t
DB06144,DB09054,46,DB11636$h
DB08905,DB01155,48,DB00969$h
DB00675,DB01241,46,DB01355$t
DB01563,DB06282,48,DB00569$h
DB08807,DB01085,48,DB00246$h
DB01708,DB01021,82,DB00818$t
DB01424,DB01026,46,DB09085$h
DB08899,DB09396,74,DB00885$h
DB00870,DB00774,69,DB00470$h
DB00541,DB01595,72,DB01414$h
DB00318,DB01239,48,DB00634$t
DB08899,DB08873,74,DB00938$h
DB00346,DB00598,59,DB06290$t
DB04840,DB04871,46,DB00947$t
DB04835,DB01211,72,DB00236$t
DB11613,DB01259,46,DB09292$t
DB06725,DB00625,46,DB00771$h
DB09570,DB00745,46,DB01034$h
DB00608,DB00370,19,DB00906$h
DB00216,DB01623,48,DB00617$h
DB00934,DB04871,48,DB01364$t
DB01103,DB00208,46,DB00991$t
DB01203,DB00608,46,DB11106$t
DB00829,DB09118,72,DB00988$h
DB00612,DB01211,46,DB00854$t
DB01324,DB00914,69,DB01131$h
DB00623,DB00608,72,DB06696$t
DB01320,DB01087,3,DB06781$h
DB01238,DB01026,72,DB01024$h
DB00669,DB00502,48,DB00258$h
DB00318,DB08910,48,DB01035$t
DB00358,DB06201,69,DB00763$t
DB01141,DB09216,48,DB00440$t
DB00754,DB06282,48,DB00626$h
DB00201,DB09054,46,DB09123$t
DB06212,DB00472,72,DB08889$h
DB00559,DB00184,74,DB00992$h
DB00814,DB01132,46,DB09147$h
DB11581,DB00976,46,DB01463$t
DB09162,DB00751,66,DB00378$t
DB01587,DB08872,48,DB04786$h
DB08873,DB00834,72,DB00273$h
DB01095,DB01369,72,DB01214$t
DB00678,DB00422,36,DB06764$t
DB00628,DB00268,31,DB09031$t
DB01580,DB04844,48,DB08905$t
DB00401,DB08873,72,DB00198$h
DB01229,DB01208,48,DB09147$t
DB00872,DB00990,72,DB01320$t
DB09167,DB06704,69,DB00954$h
DB00599,DB00625,48,DB00861$h
DB01320,DB01254,74,DB09330$h
DB06196,DB01021,69,DB01331$t
DB00564,DB00890,69,DB00630$t
DB00888,DB01396,57,DB01128$t
DB00206,DB00318,48,DB00841$t
DB00883,DB00203,46,DB08880$t
DB00997,DB01268,72,DB00763$t
DB01234,DB08882,74,DB00660$h
DB01236,DB09071,48,DB01036$h
DB01087,DB00201,46,DB00351$t
DB01268,DB01037,8,DB01093$h
DB01200,DB01614,48,DB09211$t
DB00814,DB01013,48,DB00628$h
DB00863,DB09167,46,DB12924$t
DB06212,DB00921,72,DB01332$t
DB05294,DB01396,57,DB01437$t
DB01233,DB00208,46,DB11691$t
DB01229,DB01026,46,DB00655$t
DB11921,DB09330,72,DB00744$t
DB00356,DB00503,46,DB00524$t
DB01234,DB00655,72,DB01591$t
DB00682,DB00465,5,DB09235$h
DB00681,DB00876,48,DB01621$h
DB00863,DB00502,46,DB08911$t
DB01320,DB00589,3,DB09015$h
DB01009,DB01609,48,DB11348$t
DB00296,DB00543,48,DB09125$h
DB08912,DB09143,74,DB00285$h
DB01037,DB09235,59,DB02709$t
DB00514,DB00227,46,DB00958$t
DB01558,DB00395,48,DB00301$h
DB00916,DB01097,46,DB00925$h
DB05294,DB09063,72,DB01166$t
DB00186,DB00296,48,DB00665$t
DB00780,DB00918,48,DB00640$h
DB04876,DB00255,74,DB06603$t
DB00554,DB00903,28,DB06697$t
DB00608,DB00467,26,DB00906$h
DB00268,DB00215,46,DB00182$t
DB04839,DB00571,74,DB01466$h
DB01242,DB01023,48,DB06202$h
DB11348,DB04920,69,DB01247$t
DB00679,DB00395,48,DB01764$h
DB00539,DB00321,19,DB13873$t
DB01154,DB00395,48,DB00814$t
DB09241,DB00374,59,DB01103$h
DB00346,DB00654,59,DB03796$t
DB00912,DB01211,72,DB00924$h
DB00477,DB00831,48,DB00459$t
DB00806,DB01054,59,DB09015$h
DB00591,DB00976,72,DB01626$h
DB09128,DB04876,69,DB12278$t
DB00378,DB06605,69,DB06742$t
DB00645,DB01161,48,DB00397$h
DB00425,DB00976,46,DB09221$t
DB08815,DB05246,48,DB01158$h
DB06196,DB01325,69,DB08918$t
DB01028,DB00423,48,DB00653$t
DB00870,DB00873,48,DB12924$h
DB00215,DB01618,48,DB08987$t
DB00617,DB01129,46,DB06827$t
DB00412,DB00751,5,DB00218$h
DB00699,DB00444,48,DB00287$t
DB01282,DB01162,48,DB08905$t
DB00875,DB00747,48,DB00462$t
DB00899,DB05246,48,DB08882$t
DB01214,DB01275,48,DB00969$h
DB01114,DB09048,72,DB01295$h
DB00903,DB13450,16,DB01607$t
DB00273,DB00950,48,DB04572$t
DB01041,DB01544,15,DB00703$t
DB01253,DB08882,48,DB01105$h
DB06212,DB00932,72,DB06725$t
DB06216,DB00470,15,DB11093$h
DB00680,DB01227,59,DB05246$h
DB00916,DB12332,46,DB09543$h
DB01301,DB09268,69,DB08807$t
DB00401,DB09048,72,DB08930$t
DB09477,DB00422,36,DB00877$h
DB00315,DB04896,48,DB00387$h
DB00875,DB00283,48,DB09090$t
DB00321,DB00949,48,DB01369$h
DB00796,DB01600,48,DB00953$t
DB00648,DB09039,74,DB06210$t
DB00615,DB00896,74,DB00309$t
DB00700,DB06212,67,DB00909$h
DB01291,DB01325,82,DB08874$h
DB00916,DB09073,72,DB11989$t
DB00446,DB00273,46,DB08943$t
DB01045,DB00608,3,DB00951$h
DB00956,DB09345,15,DB05039$t
DB00395,DB00501,46,DB09241$h
DB00797,DB01023,59,DB00628$t
DB00647,DB00220,46,DB09166$h
DB00455,DB08873,46,DB00470$t
DB00613,DB09054,72,DB00270$h
DB00647,DB09049,48,DB00236$h
DB00655,DB09054,46,DB00130$t
DB00690,DB01232,72,DB04876$h
DB00615,DB00924,3,DB09130$h
DB01268,DB01251,8,DB11268$t
DB01175,DB00199,46,DB09449$t
DB00264,DB01085,48,DB00728$h
DB00794,DB00925,3,DB01416$h
DB00690,DB08815,48,DB00545$t
DB00470,DB00289,72,DB01219$h
DB01236,DB00747,48,DB00969$h
DB00321,DB00790,72,DB00176$t
DB00571,DB01396,53,DB01575$t
DB06739,DB01234,48,DB00615$h
DB01608,DB01214,59,DB02701$t
DB00489,DB01075,19,DB00807$h
DB01174,DB00617,3,DB01087$h
DB00615,DB00239,72,DB01329$h
DB13783,DB01325,69,DB03756$t
DB01349,DB00482,48,DB01112$t
DB08918,DB00221,84,DB00604$t
DB06712,DB08933,72,DB09322$h
DB00947,DB00673,72,DB00683$t
DB08439,DB01021,69,DB08958$h
DB09073,DB02703,72,DB01041$t
DB00569,DB04552,5,DB00882$h
DB01192,DB00633,48,DB01110$h
DB06697,DB00675,10,DB00182$t
DB01062,DB02703,72,DB00631$t
DB08882,DB01196,74,DB01587$h
DB01147,DB01032,72,DB09039$h
DB00981,DB00979,69,DB13747$t
DB01236,DB13323,48,DB00379$t
DB09396,DB00196,46,DB01200$t
DB08918,DB09291,46,DB00603$t
DB01238,DB06144,48,DB00224$h
DB06144,DB04855,46,DB09216$t
DB09034,DB08918,48,DB00780$t
DB05294,DB00808,19,DB00974$t
DB00489,DB12598,36,DB04842$t
DB00571,DB00472,46,DB01176$t
DB00946,DB01600,5,DB00759$h
DB01009,DB09211,69,DB00690$t
DB00619,DB01156,46,DB01619$t
DB00615,DB01427,74,DB01288$t
DB00335,DB00210,36,DB09125$t
DB00332,DB00608,46,DB00859$h
DB00699,DB00951,46,DB02703$h
DB00969,DB01232,72,DB00727$t
DB06696,DB00390,74,DB01601$h
DB01243,DB04743,48,DB09330$t
DB06777,DB09048,72,DB00606$t
DB00433,DB09166,48,DB00956$t
DB00726,DB00768,48,DB04711$t
DB00518,DB06695,76,DB09087$t
DB01595,DB06690,48,DB09396$h
DB00273,DB00450,15,DB00819$h
DB00633,DB01224,48,DB01131$h
DB01351,DB13323,48,DB00947$h
DB00215,DB01254,72,DB00629$t
DB00323,DB00310,48,DB01329$h
DB00325,DB01162,48,DB08806$h
DB00946,DB01236,5,DB00358$h
DB01238,DB00575,59,DB06810$h
DB00358,DB01036,69,DB00599$h
DB00184,DB00205,46,DB00292$t
DB00802,DB01211,72,DB09488$t
DB04871,DB00472,46,DB01303$h
DB01595,DB00934,48,DB08889$h
DB00807,DB01106,48,DB09462$h
DB00690,DB00697,48,DB08868$t
DB00844,DB01161,48,DB00794$h
DB01149,DB09570,72,DB09156$h
DB04844,DB00208,46,DB11363$h
DB01068,DB09048,72,DB06402$h
DB09555,DB00951,46,DB00915$h
DB00962,DB01161,48,DB09516$h
DB00956,DB01395,48,DB00346$h
DB00545,DB01085,48,DB09040$t
DB08828,DB00283,46,DB01024$t
DB00425,DB00427,15,DB04896$t
DB00318,DB00852,68,DB00747$t
DB08916,DB00972,72,DB00495$t
DB00596,DB00890,72,DB00502$t
DB00490,DB00619,46,DB03754$h
DB01589,DB01601,46,DB06723$h
DB11915,DB02703,72,DB01015$t
DB00270,DB00524,48,DB01039$t
DB01348,DB00814,48,DB00307$h
DB00499,DB00752,46,DB06268$h
DB09215,DB00223,48,DB01236$h
DB00752,DB00252,48,DB05239$t
DB01149,DB05265,72,DB03128$h
DB01609,DB00696,74,DB00184$h
DB00420,DB00705,46,DB00263$t
DB00872,DB00751,72,DB01192$h
DB00841,DB01407,48,DB00318$h
DB01176,DB00215,48,DB00561$t
DB00499,DB01601,46,DB00181$h
DB00843,DB00679,46,DB01563$t
DB00620,DB00284,69,DB00647$h
DB00378,DB00974,69,DB09244$t
DB00247,DB00819,48,DB00662$t
DB01169,DB00915,19,DB00717$h
DB00949,DB04896,48,DB00420$t
DB04946,DB00346,19,DB01127$h
DB00753,DB01149,48,DB00290$h
DB00189,DB13872,48,DB01369$t
DB00570,DB09167,46,DB01204$t
DB00182,DB09225,60,DB00583$t
DB00554,DB00596,48,DB00150$t
DB00489,DB00722,48,DB00232$t
DB00381,DB00606,59,DB09041$t
DB01320,DB00564,74,DB00802$t
DB00182,DB06403,59,DB09128$t
DB09241,DB00960,59,DB05381$h
DB01095,DB01211,46,DB00547$h
DB00969,DB09120,46,DB04911$h
DB00238,DB08930,74,DB09561$h
DB09216,DB00630,48,DB00764$h
DB00841,DB00289,70,DB01202$t
DB04844,DB00344,19,DB01026$h
DB01618,DB00768,48,DB00468$h
DB02187,DB00890,72,DB06699$h
DB00723,DB00865,48,DB00581$t
DB00391,DB12278,1,DB01452$h
DB09039,DB00951,72,DB04841$t
DB01119,DB00876,59,DB00186$h
DB06792,DB09477,74,DB11630$h
DB01214,DB00784,36,DB00714$t
DB00921,DB00647,15,DB00660$h
DB06441,DB00751,5,DB08938$h
DB08895,DB00203,46,DB09235$t
DB01175,DB00338,72,DB00657$t
DB00641,DB11586,72,DB00829$h
DB00679,DB00831,48,DB00968$h
DB01355,DB06144,48,DB00963$h
DB00814,DB01283,48,DB06152$h
DB00230,DB00617,69,DB00267$t
DB06770,DB09118,72,DB06689$h
DB04871,DB00408,48,DB06212$h
DB01708,DB01149,46,DB04908$h
DB00611,DB00356,48,DB00122$h
DB00714,DB00818,48,DB00842$h
DB00755,DB00976,46,DB01061$h
DB00298,DB00625,48,DB00435$h
DB00682,DB01333,5,DB00304$h
DB01138,DB01026,46,DB08938$h
DB06589,DB04871,46,DB00909$h
DB00391,DB00392,1,DB01085$t
DB01035,DB00502,46,DB00675$t
DB00425,DB00752,15,DB00743$h
DB00805,DB00575,59,DB00267$t
DB00872,DB08933,72,DB04339$t
DB01190,DB09330,72,DB06637$h
DB00591,DB01609,48,DB08811$h
DB00599,DB00633,48,DB01626$h
DB01614,DB00252,48,DB00217$t
DB00722,DB04743,48,DB00361$h
DB00912,DB08882,8,DB01248$h
DB00690,DB09072,15,DB00184$h
DB01178,DB01149,48,DB01324$t
DB01367,DB00841,48,DB11633$h
DB01181,DB00745,46,DB00843$t
DB08905,DB00732,21,DB06480$t
DB00412,DB00678,46,DB00554$t
DB00916,DB00169,46,DB06150$t
DB01366,DB00903,82,DB09286$t
DB00631,DB01396,57,DB00581$t
DB03128,DB04855,46,DB00204$t
DB00633,DB06702,76,DB00705$t
DB09048,DB09065,72,DB00593$t
DB00736,DB06290,72,DB00427$h
DB01253,DB00270,46,DB05219$t
DB01325,DB00332,72,DB00819$h
DB01339,DB01177,39,DB00889$h
DB00321,DB06636,46,DB00256$t
DB01072,DB08882,69,DB00986$h
DB01214,DB08439,36,DB09124$h
DB00865,DB00476,36,DB01433$t
DB00238,DB09166,3,DB09273$h
DB00244,DB02187,48,DB00792$t
DB01595,DB01080,48,DB02703$h
DB00643,DB00916,48,DB00663$h
DB00477,DB01131,72,DB08880$t
DB00625,DB00641,74,DB00751$h
DB00831,DB06153,48,DB09290$t
DB00178,DB01048,74,DB00218$t
DB00850,DB09204,59,DB01255$t
DB01580,DB04743,36,DB01268$t
DB06201,DB00423,48,DB01601$h
DB00158,DB01320,74,DB01046$t
DB06144,DB09063,72,DB06150$t
DB00647,DB01142,48,DB06414$h
DB00318,DB08872,48,DB01184$h
DB00381,DB08873,46,DB00870$t
DB00321,DB04841,48,DB00721$t
DB00736,DB00847,69,DB00540$t
DB09075,DB00328,72,DB00981$t
DB00921,DB00182,68,DB01214$t
DB00297,DB00625,48,DB00850$t
DB00738,DB00502,19,DB00388$t
DB01041,DB01095,46,DB01224$t
DB00486,DB00841,84,DB11106$t
DB00494,DB00906,48,DB09143$t
DB00514,DB01100,48,DB01086$t
DB00814,DB00289,46,DB00696$t
DB09477,DB00783,74,DB09185$h
DB00238,DB00969,3,DB00262$h
DB00575,DB01224,48,DB00598$t
DB00641,DB01204,72,DB00294$h
DB00979,DB01199,48,DB01615$t
DB06201,DB00295,48,DB00885$t
DB11921,DB00843,48,DB00954$t
DB00924,DB00768,48,DB09000$h
DB00371,DB00395,48,DB00664$h
DB09041,DB04841,48,DB00714$t
DB00916,DB00177,46,DB11614$t
DB01551,DB01601,46,DB08877$t
DB01324,DB02638,59,DB13142$h
DB01041,DB00490,15,DB09235$h
DB00248,DB01301,48,DB11348$t
DB06152,DB00601,70,DB01218$t
DB08906,DB00203,46,DB01614$t
DB00759,DB01211,46,DB01021$t
DB00752,DB00880,59,DB00925$h
DB00682,DB00539,5,DB09555$h
DB00539,DB01195,19,DB00712$h
DB00564,DB00990,74,DB01251$h
DB00683,DB08918,48,DB00763$t
DB01600,DB00180,48,DB01567$h
DB05294,DB05521,46,DB00593$t
DB06700,DB09330,72,DB01026$t
DB08439,DB01175,52,DB01026$t
DB04946,DB00201,46,DB00270$t
DB00495,DB01015,46,DB13872$t
DB00744,DB00991,48,DB00181$t
DB00216,DB01118,46,DB09071$t
DB01320,DB00694,3,DB00554$h
DB00807,DB11609,48,DB04876$h
DB06770,DB01023,46,DB00877$t
DB00384,DB00268,46,DB00563$t
DB01016,DB09241,8,DB04911$t
DB09477,DB01224,48,DB00763$h
DB01224,DB00752,46,DB01600$t
DB06701,DB00752,70,DB01022$t
DB08981,DB01609,48,DB01601$t
DB00564,DB00273,74,DB00201$t
DB00346,DB12332,46,DB00471$t
DB01184,DB00300,46,DB00325$t
DB09297,DB00673,72,DB00680$h
DB00203,DB09242,9,DB08911$h
DB00768,DB00232,69,DB00321$h
DB00318,DB00228,48,DB00529$h
DB01175,DB06603,72,DB09477$h
DB01437,DB04844,48,DB00736$t
DB01224,DB00625,48,DB00328$t
DB08899,DB00216,74,DB00662$t
DB00371,DB13025,48,DB01438$t
DB00980,DB08918,48,DB01325$t
DB00316,DB05219,46,DB00456$t
DB00210,DB09212,48,DB09124$h
DB03128,DB09238,46,DB00331$t
DB00458,DB01366,48,DB00453$h
DB09280,DB00736,74,DB00806$t
DB00688,DB00487,26,DB00553$t
DB00820,DB01026,72,DB00640$t
DB01351,DB00590,59,DB11156$t
DB00344,DB00178,72,DB01553$t
DB01201,DB00250,3,DB09295$h
DB09241,DB01001,48,DB00968$t
DB00768,DB01050,48,DB01421$t
DB02709,DB11921,48,DB00938$t
DB05381,DB09054,46,DB00258$t
DB00736,DB00227,46,DB00633$h
DB01282,DB00476,29,DB02709$t
DB00655,DB00621,73,DB00775$h
DB01233,DB00091,17,DB08880$h
DB09124,DB00974,69,DB00115$t
DB01250,DB00502,48,DB00270$t
DB00612,DB09330,72,DB00341$h
DB00620,DB00582,46,DB00752$h
DB00547,DB00976,72,DB02703$t
DB00470,DB00238,72,DB01141$h
DB00708,DB09118,72,DB01610$t
DB00604,DB00976,72,DB00823$h
DB09352,DB09167,22,DB01366$t
DB00712,DB00744,48,DB09477$t
DB00805,DB00215,46,DB00953$t
DB00178,DB00742,48,DB00661$t
DB09143,DB01232,72,DB00780$h
DB00807,DB00405,48,DB00267$h
DB01136,DB09048,72,DB00221$h
DB01267,DB00818,19,DB00210$t
DB00814,DB01137,26,DB00625$h
DB06737,DB00625,46,DB01437$h
DB01174,DB00751,3,DB00560$h
DB00732,DB01023,20,DB00721$h
DB00628,DB06700,48,DB01601$h
DB01219,DB01263,46,DB11730$t
DB00625,DB08883,15,DB01022$h
DB04871,DB06603,72,DB08877$h
DB00918,DB00203,46,DB04571$t
DB00611,DB00831,48,DB06699$h
DB01209,DB01587,48,DB01151$h
DB09124,DB01418,69,DB06817$t
DB01026,DB01232,72,DB11994$t
DB06212,DB00860,72,DB00655$h
DB00564,DB08905,74,DB00728$h
DB00866,DB00744,36,DB00397$h
DB00554,DB00880,69,DB00014$t
DB00844,DB09338,48,DB09021$t
DB01339,DB01172,39,DB01081$h
DB00252,DB01183,3,DB01589$h
DB00502,DB01437,48,DB05294$h
DB09076,DB00752,46,DB01046$t
DB09027,DB00877,72,DB00768$t
DB04840,DB09118,46,DB00494$h
DB00875,DB00715,19,DB09075$t
DB06144,DB00344,48,DB00784$t
DB00655,DB00289,46,DB01612$t
DB00573,DB00502,48,DB00556$h
DB00476,DB01452,63,DB04953$t
DB01324,DB01067,69,DB01299$h
DB01047,DB01325,82,DB01122$t
DB01615,DB00252,48,DB00745$h
DB09477,DB01612,48,DB00209$t
DB01251,DB04339,48,DB00703$h
DB00346,DB09070,59,DB01186$t
DB00647,DB00933,48,DB00274$t
DB11348,DB00381,69,DB09055$t
DB00956,DB00189,15,DB09099$t
DB08860,DB00818,72,DB01595$t
DB06708,DB01236,19,DB04575$h
DB00296,DB00722,48,DB01254$t
DB00248,DB02701,48,DB06155$t
DB08971,DB01325,82,DB00703$h
DB01609,DB00688,74,DB11574$h
DB01595,DB01353,48,DB00832$h
DB00571,DB01403,46,DB01283$t
DB01065,DB00906,48,DB06781$t
DB13872,DB00653,15,DB01254$t
DB00489,DB08991,36,DB08884$t
DB08797,DB00620,48,DB01598$h
DB00961,DB01433,48,DB06788$h
DB01159,DB01615,48,DB00986$h
DB00346,DB00393,59,DB01611$h
DB00404,DB09330,72,DB09241$t
DB09281,DB00244,69,DB09570$h
DB01198,DB09342,48,DB00336$t
DB01171,DB05219,46,DB00620$t
DB00696,DB05381,48,DB04339$t
DB00852,DB01615,60,DB00396$h
DB09286,DB08931,48,DB06736$h
DB00717,DB00619,46,DB00091$h
DB00688,DB09330,72,DB01348$h
DB00275,DB04743,48,DB00218$h
DB00363,DB00807,48,DB00346$t
DB00323,DB00519,48,DB05219$h
DB01175,DB01247,48,DB08873$h
DB00974,DB00682,5,DB00276$h
DB00655,DB01137,48,DB01111$t
DB01708,DB01208,48,DB01583$t
DB00956,DB04868,72,DB00437$t
DB00682,DB00207,46,DB01431$t
DB05239,DB01149,72,DB01147$t
DB09232,DB01236,48,DB01351$t
DB04272,DB00870,5,DB00890$t
DB00854,DB00747,48,DB00182$h
DB01591,DB00826,46,DB09166$h
DB08976,DB01325,69,DB00977$h
DB00297,DB09009,48,DB00690$t
DB00374,DB00876,59,DB00850$t
DB00586,DB00244,48,DB09230$h
DB00554,DB00582,46,DB01332$t
DB01601,DB01060,3,DB08943$h
DB01609,DB01006,74,DB00935$t
DB01320,DB01544,72,DB00718$h
DB06217,DB00195,46,DB08874$t
DB04846,DB00328,36,DB01339$t
DB01192,DB00321,48,DB09162$h
DB00321,DB00601,63,DB00404$t
DB00670,DB00647,48,DB01628$h
DB00465,DB06739,48,DB00810$h
DB00655,DB00257,46,DB00501$t
DB00253,DB06819,69,DB06654$t
DB01211,DB00374,19,DB00353$t
DB01351,DB01203,59,DB11235$t
DB00502,DB09345,48,DB04946$t
DB00374,DB06739,48,DB00549$h
DB11093,DB01325,71,DB00938$h
DB00737,DB04896,48,DB06702$h
DB00918,DB01175,48,DB00865$h
DB00477,DB08871,19,DB08802$t
DB00947,DB01232,46,DB00717$t
DB01587,DB09224,48,DB00184$h
DB00932,DB08873,74,DB00395$t
DB01355,DB00631,59,DB00276$h
DB00328,DB06695,76,DB00687$t
DB01614,DB00737,48,DB00432$h
DB01431,DB00682,69,DB00459$t
DB00714,DB00678,48,DB11363$t
DB00956,DB00887,48,DB01200$t
DB00904,DB09048,72,DB00418$h
DB04743,DB00199,46,DB03128$h
DB01122,DB01210,53,DB00877$h
DB00201,DB00661,46,DB08797$t
DB01433,DB00594,48,DB08901$t
DB09241,DB01142,63,DB11575$t
DB01403,DB01351,15,DB00437$h
DB01282,DB00876,48,DB08912$h
DB04846,DB01149,46,DB13872$t
DB01624,DB04871,46,DB00877$t
DB00091,DB01369,72,DB00554$t
DB00213,DB00270,46,DB06691$t
DB00912,DB01259,46,DB01600$t
DB00343,DB00752,46,DB06412$t
DB00933,DB01320,48,DB11596$t
DB00270,DB00727,48,DB11560$h
DB01592,DB00817,74,DB00882$t
DB00996,DB01236,48,DB06292$h
DB00391,DB09166,48,DB00981$t
DB00388,DB01168,70,DB00771$t
DB00744,DB00524,69,DB04865$h
DB00854,DB06770,48,DB00809$t
DB01621,DB00976,46,DB01236$t
DB00422,DB04871,46,DB01209$h
DB09543,DB00861,5,DB09067$h
DB00906,DB08883,15,DB08828$h
DB08899,DB00869,74,DB00599$h
DB00599,DB01320,48,DB01326$t
DB01609,DB01142,74,DB00976$h
DB06684,DB04871,48,DB00503$h
DB01244,DB00420,46,DB00889$t
DB00818,DB00501,46,DB01193$t
DB01142,DB01583,81,DB01042$t
DB01221,DB00619,46,DB00244$t
DB01239,DB01219,48,DB00550$h
DB01247,DB06144,48,DB00793$h
DB00682,DB11921,5,DB01244$t
DB00497,DB00842,48,DB09516$t
DB09297,DB00224,46,DB08957$h
DB01236,DB00588,48,DB01586$t
DB01250,DB00744,56,DB06810$h
DB08822,DB00178,48,DB01393$h
DB00615,DB09291,74,DB08967$t
DB00944,DB00392,69,DB01609$t
DB13167,DB08964,69,DB00420$t
DB01132,DB01149,46,DB01204$t
DB00904,DB01591,19,DB00665$t
DB00175,DB08880,72,DB00803$t
DB08943,DB01054,48,DB01610$h
DB00175,DB00203,46,DB00630$t
DB00500,DB01609,48,DB09099$h
DB06217,DB01156,46,DB01622$t
DB00477,DB00321,19,DB00713$h
DB00182,DB01203,59,DB00338$t
DB00641,DB01301,72,DB01264$h
DB09295,DB00608,48,DB01590$h
DB00969,DB00343,46,DB09257$t
DB12598,DB01325,69,DB01611$t
DB00870,DB00253,48,DB08873$h
DB01030,DB01601,72,DB00322$h
DB00615,DB06335,74,DB00699$h
DB01320,DB00864,74,DB01122$h
DB00497,DB06767,64,DB09220$t
DB08895,DB00273,46,DB01131$t
DB00433,DB04871,46,DB08964$t
DB04865,DB00390,57,DB00393$t
DB00831,DB13323,48,DB00723$h
DB00420,DB01198,48,DB06412$h
DB01392,DB09118,72,DB01420$h
DB00502,DB00205,46,DB01248$t
DB00199,DB01026,46,DB00413$h
DB01041,DB00281,15,DB12026$t
DB01601,DB06730,74,DB00754$t
DB01259,DB00343,46,DB09069$h
DB08864,DB00514,74,DB01204$t
DB01351,DB00188,59,DB01597$t
DB01609,DB00361,74,DB00255$t
DB00402,DB00474,48,DB08907$t
DB01218,DB09118,72,DB00903$h
DB00651,DB01205,69,DB00415$t
DB01081,DB00349,48,DB06210$h
DB00472,DB01268,19,DB01399$h
DB01045,DB00613,3,DB00362$h
DB00794,DB00744,3,DB01602$h
DB00762,DB02703,72,DB00422$h
DB00318,DB00892,48,DB09039$h
DB00178,DB01193,48,DB06730$t
DB00336,DB06603,72,DB00525$t
DB01200,DB00201,48,DB00615$t
DB00875,DB06738,48,DB00631$h
DB01558,DB01211,46,DB01103$t
DB00182,DB00865,48,DB00423$t
DB06207,DB04743,59,DB09215$t
DB01124,DB01609,72,DB00675$t
DB01320,DB01127,74,DB00199$t
DB00425,DB05219,46,DB09040$t
DB06201,DB00450,48,DB00900$t
DB00511,DB00550,72,DB00761$t
DB01589,DB06144,48,DB04841$h
DB06228,DB01600,5,DB02300$h
DB01036,DB09291,46,DB11121$t
DB00962,DB01615,48,DB01411$t
DB00433,DB00420,46,DB01259$t
DB06739,DB00764,48,DB00330$t
DB00956,DB09225,15,DB00201$h
DB06777,DB01211,46,DB13872$t
DB00502,DB06695,76,DB00565$t
DB01351,DB09038,59,DB01338$t
DB00790,DB00210,48,DB06193$t
DB00346,DB05521,72,DB01600$h
DB00346,DB00610,4,DB00270$h
DB00690,DB00555,48,DB00700$t
DB08984,DB08905,48,DB00661$h
DB09280,DB00346,3,DB01190$h
DB06594,DB01219,48,DB00640$t
DB00836,DB00502,46,DB00876$t
DB01214,DB06712,59,DB00866$t
DB01174,DB00318,3,DB00680$t
DB11348,DB00232,71,DB01026$h
DB09225,DB13872,48,DB06218$h
DB00571,DB00657,48,DB01184$h
DB00906,DB01114,48,DB01411$h
DB00488,DB09167,29,DB00228$h
DB01175,DB00951,46,DB00494$t
DB00315,DB00182,72,DB01627$h
DB00394,DB00487,48,DB00625$t
DB00983,DB01028,81,DB00603$h
DB11730,DB00489,32,DB00666$h
