Drug1_ID,Drug2_ID,Y,Neg samples
DB00831,DB01028,48,DB00215$t
DB01021,DB00392,72,DB09235$h
DB00318,DB01567,48,DB00120$t
DB00215,DB00270,19,DB01606$h
DB00470,DB01601,72,DB00321$t
DB00876,DB04552,48,DB00514$h
DB00184,DB02703,72,DB01553$h
DB08905,DB01325,82,DB11596$t
DB01021,DB00511,48,DB00210$h
DB00699,DB01204,48,DB06193$h
DB09235,DB00976,46,DB01583$t
DB00321,DB00470,15,DB05219$t
DB00402,DB00752,48,DB01463$h
DB00182,DB09039,46,DB00410$t
DB01411,DB01026,72,DB00497$h
DB01236,DB01463,48,DB08873$h
DB00647,DB01021,48,DB06152$t
DB00420,DB00690,48,DB11363$h
DB01351,DB05246,48,DB01610$t
DB00690,DB01567,48,DB00120$t
DB08880,DB00356,74,DB13873$t
DB01216,DB00270,46,DB00718$t
DB00744,DB00201,46,DB00201$h
DB00420,DB01103,72,DB01028$t
DB00953,DB00420,48,DB01299$h
DB01609,DB00690,74,DB00981$h
DB01615,DB05246,48,DB00620$t
DB00178,DB01162,48,DB00529$h
DB00497,DB00819,48,DB04339$h
DB06739,DB01211,46,DB00803$t
DB06201,DB00690,48,DB00640$h
DB01191,DB00201,46,DB00655$t
DB00502,DB08933,72,DB00216$t
DB00489,DB01019,48,DB08802$h
DB09342,DB00575,48,DB11106$h
DB01615,DB01611,72,DB04876$t
DB01036,DB06414,46,DB09297$t
DB00768,DB04743,48,DB00553$h
DB09039,DB09048,72,DB00719$t
DB00489,DB00184,48,DB11699$h
DB00182,DB09555,75,DB00430$h
DB00216,DB08918,48,DB06210$t
DB01028,DB01015,46,DB01216$t
DB00818,DB00619,46,DB00744$t
DB00843,DB09039,46,DB02709$h
DB00448,DB00630,69,DB11560$h
DB01601,DB01211,19,DB09338$h
DB01351,DB00384,59,DB00441$t
DB00346,DB01162,9,DB00631$h
DB01162,DB00841,4,DB00441$h
DB00244,DB00744,56,DB08964$t
DB00318,DB08873,46,DB08964$t
DB01023,DB00619,46,DB01122$t
DB09166,DB09048,72,DB13873$h
DB00216,DB01233,48,DB00487$t
DB00807,DB06282,48,DB00120$t
DB01211,DB00497,48,DB00529$h
DB00608,DB01021,69,DB00628$h
DB00814,DB09118,72,DB00572$t
DB01587,DB00619,46,DB12924$h
DB00420,DB00768,48,DB09396$h
DB01587,DB09166,48,DB11106$t
DB00850,DB01219,48,DB01022$t
DB01236,DB01219,48,DB06212$t
DB09009,DB01219,48,DB00662$h
DB00625,DB09048,72,DB00906$t
DB00392,DB00647,48,DB01183$h
DB01122,DB00392,69,DB00489$t
DB00617,DB01259,46,DB00529$h
DB00956,DB00608,46,DB00723$h
DB00870,DB01600,48,DB00615$h
DB00356,DB08933,72,DB05294$t
DB00216,DB00270,72,DB01587$h
DB00210,DB01208,26,DB00572$t
DB08828,DB09330,72,DB00954$h
DB00497,DB01615,48,DB01131$t
DB06201,DB00420,48,DB09488$t
DB06144,DB01026,46,DB08964$h
DB00745,DB00976,46,DB00080$t
DB11636,DB00682,69,DB06282$t
DB00981,DB01085,48,DB09543$h
DB06201,DB01433,48,DB01131$t
DB01324,DB01175,54,DB00182$t
DB01015,DB05219,46,DB00803$t
DB00273,DB00906,48,DB04876$t
DB09555,DB01149,46,DB01028$t
DB01184,DB00502,46,DB09292$h
DB00956,DB09015,48,DB01349$t
DB06739,DB09215,48,DB01595$h
DB09143,DB01211,72,DB08911$t
DB01320,DB00990,74,DB09041$h
DB00178,DB09543,36,DB00456$h
DB00831,DB09167,46,DB00953$t
DB01175,DB01433,63,DB04876$h
DB06414,DB09040,72,DB13873$t
DB09241,DB00476,63,DB01216$t
DB00216,DB01026,72,DB00768$h
DB00395,DB09118,46,DB09067$h
DB00554,DB00768,48,DB01433$t
DB00745,DB09118,72,DB00511$h
DB00633,DB00215,48,DB09125$h
DB00682,DB01600,5,DB00628$h
DB01349,DB00619,46,DB00953$h
DB00752,DB00768,48,DB00956$h
DB00346,DB06826,59,DB00875$h
DB01609,DB00736,74,DB01567$h
DB00613,DB01259,46,DB01219$t
DB09039,DB01601,72,DB00304$t
DB00608,DB01236,19,DB11586$h
DB04552,DB00630,48,DB08983$t
DB01199,DB00273,48,DB06729$h
DB00216,DB00203,72,DB09156$h
DB00876,DB00554,48,DB01216$t
DB01162,DB00476,29,DB01364$h
DB00178,DB00633,48,DB09124$t
DB00631,DB09292,48,DB00682$h
DB13025,DB00906,48,DB04571$h
DB00514,DB00625,46,DB03128$t
DB00854,DB01325,48,DB01600$t
DB01149,DB09477,72,DB00328$t
DB00497,DB06282,48,DB00351$t
DB00296,DB09039,46,DB00854$h
DB01567,DB00476,48,DB01211$h
DB00633,DB00647,48,DB09147$h
DB01214,DB00476,29,DB01236$t
DB01041,DB00270,48,DB00572$t
DB00182,DB00215,46,DB00351$t
DB00215,DB01583,69,DB00529$t
DB00818,DB01236,48,DB00680$h
DB04896,DB01615,48,DB08880$h
DB00976,DB09048,72,DB01299$t
DB00854,DB00321,48,DB00392$t
DB06282,DB01026,46,DB01351$h
DB00850,DB00215,46,DB01216$t
DB00947,DB01026,46,DB09039$t
DB01214,DB00608,46,DB09166$t
DB09167,DB00178,72,DB00346$t
DB08918,DB00854,63,DB09555$h
DB00736,DB09048,72,DB01205$h
DB00182,DB00476,46,DB01369$h
DB06414,DB02703,72,DB00415$h
DB00402,DB13025,48,DB00356$h
DB00869,DB09235,59,DB03128$t
DB00870,DB08905,48,DB00561$h
DB06144,DB01211,46,DB06152$t
DB09555,DB08933,72,DB00854$h
DB00608,DB02703,72,DB09211$h
DB00402,DB08933,72,DB01081$t
DB05381,DB00270,46,DB00489$h
DB00647,DB08873,46,DB00392$h
DB00876,DB09477,48,DB09555$h
DB00571,DB00745,46,DB04339$t
DB02546,DB00511,57,DB01058$t
DB00843,DB01085,48,DB01339$h
DB01103,DB09118,72,DB09210$h
DB00571,DB01324,59,DB08964$h
DB00870,DB01609,48,DB09210$t
DB01236,DB01601,46,DB00561$t
DB00768,DB00630,48,DB06144$h
DB01085,DB02703,72,DB06201$h
DB00831,DB00489,59,DB01149$t
DB00323,DB00215,48,DB08800$h
DB00613,DB00665,72,DB01329$h
DB09292,DB01162,48,DB09211$t
DB01161,DB01175,48,DB00662$h
DB00990,DB00619,46,DB06826$h
DB11348,DB09235,69,DB01216$h
DB06201,DB00752,48,DB01149$h
DB00346,DB00270,59,DB04552$t
DB00182,DB06152,48,DB00736$h
DB13142,DB00630,74,DB01206$h
DB01587,DB00323,48,DB08931$h
DB01015,DB02703,72,DB01595$t
DB00502,DB02546,19,DB00954$h
DB01324,DB01591,72,DB06739$t
DB00647,DB01149,46,DB00244$t
DB00514,DB09118,72,DB01349$t
DB00273,DB00470,15,DB01023$t
DB08918,DB00273,46,DB06261$t
DB00554,DB00620,48,DB01000$h
DB00502,DB00529,19,DB00304$h
DB01175,DB01601,46,DB00723$h
DB00318,DB00628,48,DB04339$h
DB00210,DB01046,69,DB00803$h
DB00296,DB00768,48,DB01036$h
DB00682,DB01320,5,DB04711$h
DB00889,DB00675,19,DB01406$h
DB00736,DB01026,74,DB01324$h
DB04844,DB09167,72,DB09156$t
DB01406,DB08882,69,DB00273$t
DB00854,DB01081,48,DB00628$t
DB01149,DB01463,48,DB04571$t
DB00925,DB08931,59,DB06210$h
DB00201,DB00619,46,DB11636$t
DB06739,DB01325,69,DB00658$t
DB00575,DB01211,46,DB00875$t
DB00841,DB01325,82,DB00577$t
DB00814,DB00630,48,DB01175$h
DB00489,DB00529,19,DB00572$h
DB00780,DB01463,48,DB01085$t
DB09555,DB00420,46,DB01216$h
DB00445,DB00870,71,DB00080$h
DB01036,DB08933,72,DB00244$h
DB01041,DB00420,15,DB01325$t
DB00402,DB01219,48,DB00954$t
DB00514,DB02703,72,DB00546$t
DB00250,DB01438,48,DB01028$h
DB00203,DB01214,9,DB01191$h
DB06155,DB01026,46,DB13450$t
DB09342,DB00625,48,DB08931$h
DB00250,DB00184,46,DB09211$t
DB13872,DB01219,48,DB08931$h
DB00947,DB01149,46,DB00675$t
DB01320,DB01268,74,DB08930$t
DB13872,DB00215,48,DB09396$h
DB09167,DB00841,48,DB00575$t
DB00608,DB06826,69,DB06781$t
DB00346,DB00751,4,DB06739$t
DB08905,DB00976,72,DB01595$t
DB00625,DB01211,74,DB00415$h
DB00571,DB00328,36,DB01000$t
DB00854,DB01595,48,DB09215$t
DB01609,DB00877,74,DB08889$h
DB00889,DB01268,19,DB01023$t
DB00476,DB01463,48,DB01587$h
DB00321,DB09330,72,DB09241$h
DB05294,DB01268,19,DB01141$t
DB04876,DB00890,74,DB01028$h
DB01609,DB00947,74,DB00321$h
DB00571,DB06826,59,DB09499$t
DB01028,DB00270,46,DB08983$t
DB00875,DB01036,19,DB00620$h
DB08880,DB01058,74,DB00250$t
DB08931,DB02703,72,DB00572$t
DB01349,DB00744,48,DB08877$t
DB08880,DB00487,26,DB00891$t
DB00336,DB00476,46,DB09015$t
DB09241,DB00606,59,DB03756$t
DB01609,DB01131,74,DB00606$t
DB01161,DB01614,48,DB00617$t
DB00606,DB00876,59,DB00916$t
DB00854,DB00606,48,DB01600$t
DB01320,DB09048,74,DB01463$h
DB00655,DB08916,74,DB01609$t
DB09477,DB00870,48,DB01000$t
DB01175,DB04896,48,DB11793$h
DB00511,DB06410,81,DB11574$h
DB09167,DB08918,72,DB00448$t
DB00546,DB00736,46,DB00546$t
DB00489,DB00608,46,DB08933$h
DB06201,DB00395,48,DB00182$t
DB00489,DB00916,19,DB01183$t
DB01592,DB00736,66,DB03756$t
DB05294,DB01233,19,DB08873$t
DB01041,DB00470,15,DB08911$t
DB08873,DB00890,74,DB01046$t
DB01351,DB00633,48,DB04871$h
DB00831,DB01081,48,DB01299$h
DB00831,DB00608,72,DB01141$h
DB01199,DB01433,48,DB00514$t
DB01609,DB01103,74,DB06152$h
DB00699,DB00619,48,DB01600$t
DB00201,DB00608,46,DB09292$t
DB00615,DB08873,74,DB00476$t
DB00633,DB00752,48,DB00682$t
DB01463,DB00395,48,DB00553$h
DB00321,DB00841,48,DB01183$h
DB00906,DB00476,48,DB01606$t
DB00502,DB01149,46,DB08798$t
DB00420,DB09048,72,DB01184$t
DB00807,DB00323,48,DB00430$h
DB06781,DB09118,72,DB01592$t
DB09215,DB00710,48,DB06212$h
DB11348,DB01325,71,DB01339$t
DB01268,DB08873,46,DB01205$t
DB00497,DB11106,48,DB00553$h
DB00956,DB00619,72,DB00631$h
DB09241,DB00647,59,DB08882$t
DB00184,DB09118,72,DB00665$t
DB01161,DB00575,48,DB00236$h
DB00571,DB03128,48,DB01208$t
DB01614,DB01131,72,DB04876$h
DB00806,DB00201,46,DB11363$t
DB01184,DB09330,72,DB01331$h
DB00850,DB00736,46,DB00606$t
DB00546,DB02703,72,DB00080$h
DB09342,DB01320,48,DB01366$t
DB01041,DB08931,48,DB08877$t
DB01320,DB00201,3,DB04571$h
DB00497,DB00420,46,DB09267$h
DB00339,DB09167,46,DB06282$t
DB00182,DB00869,59,DB00323$h
DB01219,DB04896,48,DB01433$h
DB01149,DB08873,72,DB09221$t
DB01085,DB00976,46,DB00620$t
DB00818,DB00270,46,DB01204$t
DB00356,DB01149,46,DB00870$h
DB00321,DB00270,46,DB09292$h
DB00502,DB01614,48,DB00876$h
DB13142,DB01325,71,DB01161$h
DB00489,DB00613,46,DB04876$t
DB01320,DB08828,3,DB01438$h
DB09241,DB00613,72,DB00518$t
DB00402,DB00619,46,DB06212$h
DB00617,DB09118,72,DB09338$h
DB06212,DB09330,72,DB00990$t
DB00321,DB00203,46,DB00441$h
DB00690,DB01175,48,DB00346$h
DB00925,DB01149,46,DB00888$t
DB00906,DB01175,48,DB01184$h
DB01028,DB00356,48,DB01183$h
DB01214,DB00768,36,DB00675$t
DB09009,DB00768,48,DB00267$t
DB00575,DB00976,46,DB06781$t
DB00619,DB09167,46,DB09543$t
DB01021,DB08918,54,DB09543$h
DB01609,DB09396,74,DB06781$h
DB00876,DB04743,48,DB09147$t
DB09048,DB09118,46,DB00518$t
DB01320,DB06144,3,DB00554$h
DB01236,DB13025,48,DB00889$t
DB00647,DB00427,48,DB00420$t
DB00699,DB09118,46,DB13873$t
DB00502,DB01233,19,DB09069$t
DB00628,DB00427,48,DB00430$h
DB00273,DB04896,48,DB01042$t
DB01609,DB00751,74,DB00336$h
DB00850,DB09167,46,DB00554$t
DB01195,DB00675,19,DB00954$t
DB00613,DB04786,74,DB09015$h
DB00889,DB00710,19,DB09211$t
DB01320,DB00546,3,DB00427$h
DB00511,DB00763,72,DB00378$h
DB01609,DB00608,74,DB00388$h
DB01021,DB12278,72,DB13873$h
DB00665,DB00215,46,DB08882$t
DB00339,DB01211,46,DB08933$t
DB00831,DB01131,72,DB08800$t
DB00682,DB00752,46,DB00293$t
DB08905,DB01026,72,DB00321$t
DB00854,DB01615,48,DB00869$h
DB00571,DB01019,48,DB00710$h
DB01587,DB00768,48,DB01364$t
DB00318,DB01325,48,DB01219$h
DB00203,DB08873,72,DB06781$t
DB08828,DB00678,46,DB00954$h
DB00608,DB00655,48,DB01042$t
DB01041,DB00745,46,DB01103$t
DB09009,DB08882,69,DB00432$t
DB00736,DB00745,46,DB00680$t
DB00617,DB01023,46,DB00710$h
DB01026,DB00675,10,DB09278$t
DB00633,DB09166,48,DB00870$t
DB01320,DB00448,3,DB00514$h
DB00321,DB00906,48,DB05246$h
DB01081,DB00321,48,DB00916$h
DB01299,DB00250,48,DB00210$h
DB00497,DB00427,48,DB01191$t
DB00976,DB00502,19,DB00763$t
DB01211,DB00273,46,DB01339$h
DB01583,DB08882,74,DB00571$h
DB00336,DB09039,46,DB01085$t
DB00617,DB09167,46,DB00630$h
DB00215,DB00203,46,DB01028$t
DB00751,DB08873,46,DB09210$t
DB01041,DB01595,15,DB09267$t
DB01268,DB01026,46,DB08889$t
DB00682,DB09167,46,DB00304$h
DB06212,DB09396,72,DB00459$t
DB00296,DB08931,48,DB09185$t
DB00956,DB05246,15,DB09210$h
DB01259,DB01601,72,DB08802$t
DB00680,DB00608,72,DB00546$t
DB01324,DB00511,48,DB09048$t
DB00216,DB00514,48,DB08930$t
DB01614,DB00427,48,DB09015$h
DB00489,DB08931,48,DB09166$h
DB00346,DB01324,59,DB06410$t
DB01601,DB00615,76,DB00718$t
DB09292,DB00476,29,DB00888$t
DB01191,DB00608,46,DB01301$t
DB09477,DB09292,48,DB01216$t
DB00956,DB13025,15,DB01081$h
DB00916,DB00976,46,DB01019$h
DB00216,DB00321,48,DB01131$t
DB00615,DB08918,3,DB00553$h
DB00752,DB01219,48,DB01610$h
DB00318,DB00470,15,DB01046$h
DB01320,DB00420,3,DB01595$h
DB01041,DB01587,15,DB00915$t
DB01591,DB00976,46,DB00554$t
DB01195,DB00215,46,DB00572$t
DB00215,DB01463,48,DB01320$h
DB00296,DB00633,48,DB01587$h
DB01214,DB00244,36,DB01141$h
DB00215,DB02546,19,DB00806$h
DB01211,DB00889,19,DB01324$h
DB00831,DB00625,48,DB01093$h
DB00751,DB01026,74,DB09396$h
DB00273,DB05246,48,DB05381$t
DB01567,DB00323,48,DB01021$h
DB01184,DB01591,19,DB01042$t
DB08918,DB01433,63,DB00518$t
DB00843,DB03128,48,DB00346$t
DB06781,DB01325,82,DB00736$h
DB06144,DB02703,72,DB08983$t
DB01028,DB06282,48,DB08911$h
DB00690,DB00850,48,DB00665$t
DB01183,DB01211,46,DB09477$t
DB00392,DB00497,48,DB11560$t
DB09477,DB00633,48,DB00441$h
DB01015,DB04876,8,DB00318$t
DB01587,DB01601,46,DB09166$t
DB11596,DB00293,69,DB12278$h
DB00806,DB00571,59,DB04911$h
DB08918,DB01615,48,DB00561$h
DB00489,DB00270,19,DB00888$t
DB01587,DB04844,48,DB09330$h
DB04896,DB01081,63,DB08877$h
DB00346,DB11586,72,DB00970$t
DB00270,DB00497,48,DB08802$h
DB00608,DB01026,46,DB01000$t
DB00502,DB00678,46,DB00981$h
DB00216,DB08933,72,DB00273$t
DB00682,DB00267,5,DB01406$h
DB00497,DB00395,48,DB00763$h
DB01351,DB00780,59,DB00606$h
DB00850,DB08933,72,DB09241$h
DB08931,DB08933,72,DB00947$t
DB04876,DB06414,74,DB00969$t
DB00831,DB09009,48,DB09292$h
DB00875,DB05294,32,DB01606$h
DB00818,DB08873,46,DB00719$t
DB00854,DB00296,48,DB00388$t
DB00682,DB02709,5,DB11699$h
DB01036,DB08873,72,DB00615$h
DB00850,DB00678,46,DB00402$t
DB00745,DB02703,72,DB00395$h
DB00768,DB05246,48,DB09462$t
DB09241,DB09167,63,DB01369$t
DB00613,DB00608,74,DB06152$t
DB00514,DB01023,46,DB09330$t
DB00768,DB09118,72,DB00832$h
DB06212,DB00356,72,DB00577$t
DB00981,DB01591,69,DB00723$h
DB09040,DB04743,48,DB09241$t
DB01259,DB00619,46,DB00954$t
DB00571,DB01085,48,DB01183$t
DB06410,DB01324,50,DB01015$t
DB00807,DB01149,48,DB01406$h
DB01615,DB00906,48,DB00267$t
DB00628,DB00575,48,DB08798$h
DB00981,DB12278,69,DB09488$h
DB01211,DB09048,72,DB00267$t
DB01026,DB04743,48,DB06155$t
DB00647,DB01601,46,DB00293$t
DB01587,DB01211,46,DB00969$t
DB08828,DB00619,46,DB12924$t
DB00889,DB02546,19,DB01023$h
DB00553,DB01026,46,DB00441$t
DB00682,DB01406,5,DB00511$h
DB00203,DB01324,9,DB09543$h
DB09396,DB01026,46,DB01606$t
DB01216,DB01026,46,DB01081$t
DB01015,DB08873,46,DB11636$h
DB01595,DB00395,48,DB06282$h
DB01609,DB08873,74,DB01324$t
DB11574,DB01211,46,DB11636$t
DB00608,DB00814,48,DB09015$h
DB01609,DB00215,74,DB00832$h
DB00554,DB00203,46,DB00877$t
DB01041,DB09166,15,DB00487$t
DB06410,DB01021,50,DB00378$h
DB09342,DB00427,48,DB06696$t
DB00184,DB08873,46,DB08943$t
DB01567,DB01614,48,DB00613$h
DB00514,DB06414,46,DB00120$t
DB12278,DB01081,48,DB01183$h
DB01236,DB00575,48,DB09143$h
DB00476,DB00201,46,DB00690$t
DB01615,DB00321,48,DB09040$h
DB00682,DB01606,5,DB01058$h
DB01463,DB13872,48,DB06152$h
DB00850,DB00323,48,DB09134$h
DB08918,DB00682,48,DB01122$h
DB00384,DB00215,46,DB00619$t
DB01015,DB00976,46,DB00395$t
DB11348,DB00710,74,DB03756$h
DB00850,DB01299,72,DB00572$h
DB05246,DB08933,72,DB00876$h
DB00807,DB00476,48,DB05294$t
DB00215,DB00998,48,DB01329$t
DB00889,DB01233,19,DB09324$h
DB00514,DB01175,63,DB01019$h
DB00615,DB09297,3,DB08828$h
DB02709,DB01324,69,DB04711$h
DB00448,DB01015,46,DB01433$t
DB00476,DB01026,46,DB00210$h
DB04743,DB09543,48,DB00273$h
DB00402,DB01015,46,DB09297$t
DB00831,DB00854,48,DB08918$h
DB08877,DB00843,53,DB00814$t
DB06654,DB01601,46,DB00615$t
DB01609,DB00553,74,DB09330$h
DB04896,DB00682,48,DB08964$h
DB00647,DB13872,48,DB09330$h
DB00489,DB00768,36,DB00619$t
DB01324,DB00392,72,DB00339$h
DB00780,DB00178,59,DB06691$t
DB01268,DB01211,46,DB04786$h
DB01320,DB00619,74,DB04896$t
DB01131,DB00752,46,DB11106$h
DB00615,DB00956,74,DB00267$t
DB00990,DB01601,46,DB01085$t
DB01320,DB00321,3,DB05294$h
DB08880,DB01208,26,DB09048$t
DB00956,DB01614,15,DB06819$h
DB01081,DB00273,48,DB00184$h
DB01595,DB08933,72,DB08918$t
DB01567,DB04896,48,DB09067$h
DB00843,DB01015,46,DB00497$t
DB00448,DB09167,46,DB08802$t
DB00608,DB00675,10,DB09134$t
DB00497,DB00807,48,DB00891$h
DB00476,DB00889,63,DB00273$h
DB00321,DB06282,48,DB00888$t
DB01041,DB01026,46,DB06691$h
DB00690,DB00976,46,DB00890$t
DB00497,DB06144,48,DB00976$t
DB00818,DB00678,46,DB01299$t
DB06212,DB00763,72,DB01131$h
DB00869,DB00625,46,DB00392$t
DB00850,DB01614,48,DB00954$h
DB00203,DB00925,9,DB00831$t
DB00182,DB04844,48,DB00216$h
DB00273,DB01219,48,DB01205$h
DB09297,DB00976,46,DB00870$h
DB00546,DB09118,72,DB00831$t
DB00752,DB00470,15,DB09009$t
DB01175,DB05294,32,DB01026$t
DB00178,DB00244,36,DB00640$h
DB00628,DB00633,48,DB01183$t
DB00497,DB01567,48,DB04876$h
DB01036,DB05219,46,DB01581$t
DB00615,DB00969,3,DB00890$h
DB00998,DB00889,63,DB06729$h
DB01041,DB00678,46,DB00954$h
DB00448,DB01026,74,DB00875$t
DB04844,DB00831,48,DB04552$h
DB01236,DB05246,48,DB01259$t
DB00546,DB09330,72,DB00182$h
DB08880,DB00615,74,DB09235$h
DB00925,DB01041,48,DB06826$t
DB00608,DB01103,74,DB09124$t
DB01351,DB13872,48,DB08964$h
DB01320,DB00608,3,DB03756$h
DB00514,DB00203,46,DB00627$t
DB01609,DB06739,74,DB01320$t
DB01236,DB01028,48,DB00718$t
DB08918,DB08873,72,DB01268$h
DB00615,DB01023,3,DB00915$h
DB00818,DB00976,46,DB09278$t
DB00427,DB04844,48,DB00553$t
DB09166,DB00906,48,DB11699$t
DB00514,DB13025,48,DB00323$t
DB01183,DB01023,46,DB00803$t
DB00680,DB00215,48,DB09147$h
DB01351,DB00470,15,DB01175$h
DB00215,DB02703,72,DB11574$t
DB01320,DB01236,3,DB00633$h
DB00678,DB08873,46,DB05294$t
DB05246,DB08918,48,DB01023$h
DB00655,DB01026,46,DB00832$t
DB00296,DB00321,48,DB00445$h
DB04896,DB00318,63,DB00178$h
DB01433,DB00575,48,DB11636$t
DB01028,DB13025,48,DB09338$h
DB08918,DB00841,84,DB09040$h
DB00615,DB00678,3,DB06819$h
DB01268,DB09118,72,DB00608$t
DB01595,DB01219,48,DB08880$h
DB01058,DB01601,46,DB01147$t
DB05294,DB00511,57,DB06155$t
DB00745,DB00619,46,DB00655$t
DB00215,DB09048,72,DB09235$h
DB00511,DB00608,72,DB00736$t
DB00210,DB00328,48,DB09292$t
DB05294,DB02546,19,DB09324$h
DB00615,DB00814,3,DB00682$h
DB06201,DB00875,48,DB00678$t
DB05294,DB09048,72,DB09324$h
DB00806,DB00678,59,DB00120$t
DB00768,DB09330,72,DB01103$t
DB00470,DB00215,46,DB08880$h
DB00850,DB02703,72,DB00819$t
DB00384,DB09215,36,DB09018$h
DB00244,DB00710,48,DB01553$h
DB00216,DB00745,46,DB01214$t
DB00925,DB01026,46,DB06781$t
DB00814,DB00619,46,DB09125$t
DB00318,DB01463,48,DB01216$h
DB00489,DB04743,36,DB08930$h
DB00831,DB01161,48,DB00236$h
DB01219,DB09048,72,DB00699$h
DB00956,DB01161,15,DB00870$t
DB00617,DB05219,46,DB00915$t
DB05246,DB01026,46,DB00356$t
DB00876,DB00476,29,DB06826$h
DB00925,DB00818,48,DB13142$h
DB01601,DB08933,72,DB00998$t
DB00615,DB01028,3,DB00869$h
DB00628,DB00625,48,DB09041$h
DB00575,DB09118,72,DB00854$t
DB00956,DB01211,72,DB01606$t
DB01161,DB00427,48,DB09041$t
DB00613,DB00675,46,DB00665$t
DB02709,DB00244,48,DB01299$h
DB00682,DB06414,46,DB09342$t
DB13872,DB08918,48,DB00891$h
DB00608,DB00870,48,DB06729$t
DB01601,DB00915,19,DB01199$h
DB09555,DB01601,46,DB08800$h
DB00571,DB04743,36,DB08880$t
DB01609,DB01085,74,DB00678$h
DB06144,DB00270,46,DB01592$t
DB00850,DB00575,48,DB01329$h
DB00244,DB00554,56,DB09118$h
DB09039,DB00502,72,DB06410$h
DB00814,DB08873,46,DB11586$t
DB00502,DB09118,72,DB01208$t
DB01595,DB01615,48,DB06654$h
DB00420,DB00831,48,DB06217$t
DB09009,DB08918,48,DB01149$h
DB00427,DB01219,48,DB09021$h
DB00215,DB04871,48,DB00628$h
DB00925,DB09235,59,DB09342$h
DB00489,DB08880,36,DB13025$h
DB01609,DB00514,74,DB01463$t
DB00843,DB00502,46,DB00318$t
DB00818,DB00854,48,DB01369$h
DB00489,DB04844,32,DB05219$h
DB06414,DB00270,46,DB00328$t
DB08877,DB00571,53,DB04911$h
DB00780,DB00998,48,DB00427$h
DB00339,DB09048,72,DB01325$h
DB00850,DB09166,48,DB01581$h
DB00647,DB00906,48,DB00572$t
DB01103,DB00270,46,DB08802$t
DB00633,DB00571,24,DB08877$t
DB09039,DB00675,10,DB09342$t
DB01233,DB00420,48,DB05294$t
DB00216,DB08873,46,DB01191$t
DB00620,DB01026,46,DB00818$t
DB00947,DB02703,72,DB00699$t
DB08918,DB00678,46,DB01364$h
DB00511,DB01199,81,DB00617$h
DB01587,DB09118,72,DB00493$t
DB00613,DB01026,72,DB00514$t
DB00850,DB01149,46,DB09330$h
DB09143,DB01026,72,DB04876$h
DB04743,DB01609,48,DB09221$t
DB01324,DB00215,54,DB00293$t
DB00850,DB00296,48,DB00956$t
DB00497,DB01325,48,DB00628$h
DB00318,DB09338,48,DB02709$t
DB00665,DB00752,46,DB08798$h
DB06144,DB13025,48,DB08873$h
DB04844,DB09118,72,DB00719$h
DB01233,DB00915,69,DB04911$t
DB08828,DB09048,72,DB00430$h
DB00182,DB00270,59,DB08933$t
DB08873,DB00497,48,DB04871$t
DB00318,DB13025,48,DB01280$h
DB09330,DB01041,74,DB00890$h
DB01351,DB00752,48,DB01046$t
DB00806,DB09543,48,DB09040$h
DB00628,DB09048,72,DB01233$h
DB00476,DB00647,63,DB04896$t
DB00736,DB00630,69,DB00575$h
DB00250,DB09330,72,DB01019$h
DB00953,DB00201,46,DB06282$h
DB00615,DB01131,3,DB01463$t
DB00678,DB09167,46,DB01022$t
DB00304,DB08873,72,DB00476$h
DB00615,DB06739,3,DB00631$h
DB00690,DB08933,72,DB00351$t
DB01320,DB06201,74,DB04711$h
DB00780,DB00889,63,DB06261$h
DB01609,DB00420,74,DB01236$h
DB01600,DB08880,48,DB09167$t
DB00210,DB09211,69,DB01000$h
DB00615,DB00877,3,DB00640$h
DB09555,DB00752,46,DB09185$t
DB01026,DB09118,72,DB00916$t
DB00875,DB01595,48,DB01600$t
DB00420,DB09342,48,DB00745$h
DB03756,DB05219,46,DB00415$t
DB00818,DB00356,48,DB00981$h
DB11574,DB08873,46,DB00890$t
DB06144,DB08873,46,DB01183$t
DB00323,DB00752,48,DB09324$h
DB00620,DB08882,69,DB00775$t
DB09396,DB08933,72,DB00627$t
DB00575,DB04871,46,DB09292$t
DB06781,DB09067,69,DB08889$h
DB00680,DB01081,59,DB01583$h
DB01015,DB08882,8,DB09235$t
DB00969,DB00215,46,DB00296$t
DB00571,DB01601,46,DB04865$t
DB04844,DB00215,46,DB09167$t
DB00323,DB00768,48,DB00080$h
DB03128,DB01026,46,DB00831$t
DB09241,DB09235,59,DB00954$h
DB01041,DB00318,15,DB01216$h
DB01161,DB00321,48,DB01023$h
DB01351,DB09292,59,DB00889$t
DB00270,DB00575,48,DB06729$h
DB00571,DB08873,46,DB00744$t
DB01131,DB00270,46,DB06210$t
DB01191,DB00752,46,DB00678$t
DB01320,DB00514,3,DB01325$h
DB01609,DB00682,74,DB00710$h
DB06414,DB01149,46,DB01299$t
DB04896,DB00889,63,DB11636$h
DB08877,DB00619,46,DB01000$t
DB01191,DB04871,46,DB01366$h
DB00628,DB08918,48,DB01046$t
DB01320,DB09555,3,DB00561$h
DB01175,DB00675,19,DB00561$t
DB01320,DB06414,74,DB01236$h
DB00571,DB00244,36,DB01299$t
DB00819,DB01320,48,DB00620$h
DB00818,DB01028,48,DB00318$t
DB00675,DB02703,72,DB00699$h
DB01320,DB00273,74,DB04896$t
