Drug1_ID,Drug2_ID,Y,Neg samples
DB00731,DB00477,46,DB01200$t
DB00373,DB01024,36,DB01057$t
DB00735,DB00436,69,DB08932$t
DB00921,DB00220,46,DB00952$t
DB01201,DB01171,3,DB00695$h
DB00450,DB00871,19,DB00949$t
DB12332,DB00268,46,DB01045$t
DB00754,DB01080,48,DB00337$h
DB00285,DB09054,46,DB01080$t
DB00276,DB00857,46,DB01254$t
DB01201,DB00175,3,DB01764$h
DB00363,DB00922,48,DB08814$t
DB06636,DB01319,46,DB11342$h
DB12332,DB00501,46,DB00845$t
DB00390,DB00939,72,DB01545$t
DB01440,DB00268,31,DB00639$t
DB00741,DB00880,82,DB00540$t
DB01157,DB01115,48,DB09216$h
DB08976,DB00179,48,DB06766$t
DB01340,DB01435,48,DB08903$h
DB01247,DB00622,59,DB08934$h
DB01138,DB06335,74,DB06335$h
DB06810,DB01014,71,DB01551$t
DB00997,DB01242,46,DB01431$h
DB00849,DB06153,48,DB09291$t
DB06736,DB00896,48,DB00259$h
DB00358,DB00335,53,DB02300$t
DB00904,DB06708,46,DB00794$t
DB01024,DB00884,48,DB06715$t
DB00731,DB00169,46,DB01370$t
DB00297,DB00313,48,DB06636$t
DB00704,DB00813,69,DB00357$t
DB00276,DB08868,33,DB00527$t
DB00186,DB08910,48,DB06292$t
DB01065,DB04841,48,DB06335$h
DB06791,DB01261,69,DB09072$t
DB00498,DB00636,5,DB00677$h
DB00332,DB00857,46,DB00761$t
DB01223,DB01118,46,DB00936$t
DB00524,DB00692,59,DB00812$h
DB00373,DB09288,36,DB04570$t
DB01435,DB06708,46,DB13139$t
DB09449,DB00999,56,DB08970$h
DB00683,DB01069,48,DB09389$t
DB01136,DB00465,36,DB06717$h
DB00214,DB01158,48,DB04855$t
DB11362,DB00196,46,DB02513$t
DB00408,DB00899,48,DB00537$t
DB00246,DB00285,19,DB11581$h
DB00297,DB01159,48,DB01239$h
DB00337,DB04951,48,DB08869$h
DB01151,DB05521,72,DB01384$h
DB01418,DB08814,5,DB09516$t
DB01104,DB01029,46,DB00316$t
DB00206,DB00866,59,DB00247$t
DB00883,DB04920,48,DB00692$t
DB00343,DB09038,48,DB06782$h
DB01256,DB00176,46,DB01181$t
DB08910,DB00390,57,DB00950$t
DB06196,DB00300,48,DB05039$t
DB00918,DB09074,46,DB00936$t
DB01241,DB00224,46,DB01345$t
DB01114,DB00091,46,DB00999$h
DB00731,DB06708,46,DB06804$t
DB00277,DB00268,46,DB11691$h
DB01018,DB00169,46,DB00873$t
DB00924,DB00257,46,DB01121$t
DB09227,DB00486,48,DB04951$h
DB04946,DB00419,69,DB01409$h
DB01154,DB08807,74,DB00252$t
DB01267,DB01159,48,DB00486$h
DB01088,DB01158,59,DB08996$h
DB00457,DB00697,48,DB11126$h
DB00006,DB08954,5,DB00712$h
DB09296,DB00243,72,DB00188$t
DB00810,DB00611,48,DB09091$h
DB08820,DB00661,72,DB00741$t
DB00428,DB00788,71,DB00413$h
DB09280,DB01254,74,DB09536$h
DB01159,DB00341,48,DB01579$t
DB01626,DB04948,59,DB07615$h
DB00979,DB00454,48,DB08912$t
DB00611,DB01239,48,DB00833$h
DB04898,DB00945,5,DB04953$t
DB01240,DB00196,46,DB00804$t
DB01174,DB00555,74,DB06262$h
DB00179,DB00469,48,DB01102$t
DB01466,DB00557,15,DB06698$t
DB00349,DB00188,46,DB00134$t
DB08912,DB08906,74,DB03796$h
DB00737,DB00950,48,DB01656$t
DB06723,DB02187,2,DB01330$h
DB00233,DB00896,48,DB00226$t
DB00313,DB01545,48,DB00211$h
DB00802,DB00844,48,DB08827$t
DB00474,DB04846,74,DB00601$h
DB00721,DB01086,48,DB00656$t
DB00899,DB00349,48,DB01263$t
DB04861,DB00598,29,DB01100$t
DB00681,DB00708,48,DB00645$t
DB08807,DB09212,36,DB00599$h
DB01319,DB01072,46,DB00142$h
DB00635,DB00283,46,DB00760$t
DB09352,DB00601,70,DB08822$h
DB09245,DB00881,59,DB00972$t
DB00612,DB00661,48,DB00639$t
DB00343,DB04855,24,DB06802$t
DB00862,DB09054,72,DB13925$t
DB08806,DB01167,74,DB00808$h
DB00924,DB00484,15,DB06148$t
DB00821,DB09212,48,DB09090$t
DB01220,DB00333,74,DB01440$h
DB00897,DB06690,48,DB01298$t
DB00496,DB09054,72,DB06016$h
DB00425,DB00681,72,DB00674$h
DB00421,DB00179,36,DB00230$t
DB00404,DB06716,48,DB08868$t
DB01047,DB00582,72,DB04946$h
DB01061,DB06263,74,DB08811$h
DB00908,DB09238,46,DB01223$t
DB09078,DB09063,72,DB09099$t
DB01558,DB01118,46,DB00185$t
DB01452,DB00695,48,DB06827$h
DB06700,DB06704,69,DB01089$h
DB00683,DB01154,48,DB00911$h
DB00263,DB01626,8,DB00212$h
DB00177,DB01024,48,DB01136$t
DB09075,DB09084,5,DB06335$h
DB00281,DB01618,48,DB00504$h
DB04953,DB00555,74,DB00698$h
DB00714,DB01340,48,DB01080$t
DB04868,DB00289,19,DB00576$h
DB00865,DB01263,46,DB00946$t
DB01115,DB00908,74,DB11610$h
DB01563,DB00949,48,DB13925$t
DB00435,DB00238,46,DB00861$t
DB00261,DB03619,48,DB00568$h
DB09053,DB01075,46,DB00750$t
DB01355,DB00423,48,DB01094$t
DB00570,DB00195,46,DB01424$t
DB05109,DB01075,46,DB00879$h
DB00327,DB00754,48,DB01590$h
DB06262,DB00211,70,DB00226$t
DB00972,DB00298,15,DB00920$t
DB05541,DB09074,46,DB00537$t
DB09232,DB05271,48,DB00592$h
DB00863,DB00422,17,DB00741$t
DB06589,DB08907,72,DB00989$h
DB01189,DB00281,48,DB01096$t
DB09085,DB01235,48,DB00453$t
DB01192,DB00343,46,DB00540$t
DB00892,DB01104,48,DB00308$t
DB00996,DB01563,48,DB00440$t
DB00177,DB09070,59,DB00462$t
DB01418,DB01330,5,DB09094$h
DB00933,DB00622,46,DB01254$t
DB00228,DB00486,15,DB00624$h
DB00366,DB00450,15,DB00769$h
DB00717,DB01132,69,DB01367$h
DB01035,DB00188,19,DB00837$t
DB01159,DB00549,46,DB04842$t
DB00681,DB00598,48,DB11817$h
DB00297,DB00584,48,DB08804$h
DB01136,DB01427,59,DB01622$t
DB01202,DB08910,48,DB09042$h
DB09117,DB08872,15,DB00309$h
DB00892,DB01544,48,DB13878$h
DB00204,DB00639,72,DB00594$h
DB00593,DB00413,31,DB06827$t
DB00564,DB00499,3,DB06616$h
DB00195,DB00715,46,DB09231$t
DB01590,DB00672,72,DB06799$h
DB00469,DB00176,46,DB06589$h
DB00860,DB00839,69,DB01218$h
DB00363,DB00802,48,DB01466$t
DB00176,DB00257,46,DB01623$t
DB05039,DB00596,82,DB01069$t
DB00425,DB04842,15,DB06287$h
DB01170,DB04948,59,DB08864$t
DB01200,DB00762,48,DB09112$h
DB01169,DB01251,69,DB01207$t
DB09078,DB01069,19,DB06792$t
DB01359,DB01401,36,DB00469$h
DB00660,DB00765,31,DB00862$t
DB00370,DB00281,15,DB09268$h
DB01221,DB09017,48,DB06795$t
DB06724,DB00240,2,DB01194$h
DB01008,DB00320,46,DB00198$t
DB09285,DB06736,48,DB06707$h
DB08912,DB00177,74,DB01210$h
DB00590,DB01012,46,DB00298$h
DB13179,DB00582,46,DB09154$t
DB08903,DB00834,72,DB00584$t
DB00186,DB00295,48,DB00653$h
DB11614,DB00177,46,DB08907$t
DB00740,DB00208,46,DB00855$h
DB01153,DB00661,48,DB00706$h
DB00880,DB00245,72,DB00793$t
DB00753,DB01075,48,DB09068$h
DB00188,DB01210,48,DB00862$t
DB00821,DB06196,48,DB00568$t
DB01177,DB00821,71,DB09076$t
DB00922,DB00679,48,DB06791$h
DB01377,DB01197,74,DB00922$h
DB00454,DB09071,48,DB00180$t
DB01069,DB08938,66,DB00955$t
DB00974,DB00605,5,DB00229$h
DB01244,DB00335,48,DB13925$t
DB04951,DB09449,56,DB06689$h
DB00220,DB00331,69,DB08820$h
DB00727,DB01113,48,DB00991$h
DB00335,DB00651,13,DB00586$h
DB00963,DB11660,69,DB09070$t
DB00624,DB06290,72,DB00849$t
DB00778,DB01072,46,DB00153$t
DB00708,DB04908,48,DB00673$t
DB00997,DB09216,71,DB00929$h
DB01288,DB00696,70,DB00185$t
DB00252,DB01097,3,DB00962$h
DB00408,DB01075,48,DB06145$h
DB00539,DB00983,19,DB08965$h
DB00796,DB00788,48,DB00371$t
DB08970,DB00772,48,DB08932$h
DB00590,DB08907,48,DB01295$h
DB00498,DB00179,5,DB01235$h
DB01229,DB00283,46,DB00240$t
DB00679,DB01623,72,DB00582$h
DB00397,DB00695,82,DB11817$h
DB09289,DB00938,48,DB05812$t
DB01234,DB09038,69,DB01685$t
DB04861,DB01087,46,DB00227$t
DB00334,DB00805,63,DB01588$t
DB01030,DB00333,72,DB01073$h
DB01069,DB04868,74,DB08816$h
DB00986,DB00732,1,DB01185$t
DB00521,DB00586,36,DB09238$t
DB00652,DB01189,48,DB00368$t
DB00935,DB00289,70,DB00582$h
DB01045,DB04845,74,DB09135$t
DB01098,DB01685,46,DB12364$h
DB00980,DB00472,46,DB00313$t
DB09218,DB00779,26,DB09094$t
DB00794,DB09053,74,DB06695$h
DB01129,DB00196,72,DB00691$h
DB00309,DB06290,72,DB06810$t
DB00564,DB08934,74,DB09101$h
DB08864,DB00343,72,DB00565$t
DB01136,DB01167,46,DB00705$t
DB01377,DB09270,74,DB01094$h
DB01045,DB00187,74,DB00412$t
DB00936,DB01708,48,DB00281$t
DB11915,DB00857,46,DB06707$t
DB01589,DB06153,48,DB00218$t
DB00284,DB01626,8,DB01112$h
DB13179,DB04855,46,DB01328$t
DB01355,DB04574,69,DB01210$h
DB00340,DB00761,58,DB01194$t
DB09104,DB00705,74,DB00363$h
DB06145,DB00289,46,DB00760$t
DB09027,DB06616,72,DB00419$h
DB08816,DB09283,5,DB06216$h
DB00692,DB01392,36,DB00568$t
DB08860,DB09054,72,DB00772$h
DB01403,DB00715,46,DB09097$t
DB01074,DB00653,48,DB01114$t
DB00564,DB00863,3,DB00278$h
DB00404,DB00593,48,DB05015$h
DB00220,DB00333,74,DB09449$t
DB00679,DB09119,46,DB00549$h
DB09049,DB00175,72,DB08899$h
DB09282,DB00335,59,DB01273$t
DB00899,DB00721,48,DB00972$t
DB00794,DB00309,3,DB08820$h
DB00180,DB01118,46,DB00838$h
DB00648,DB01241,74,DB06789$h
DB00367,DB01067,69,DB00177$t
DB09352,DB01142,75,DB08796$h
DB06742,DB01076,48,DB01180$h
DB00641,DB09073,72,DB01064$t
DB00918,DB00924,48,DB01365$t
DB00784,DB06196,48,DB06827$h
DB01194,DB08865,46,DB00795$h
DB03585,DB06786,48,DB12364$h
DB00317,DB06290,72,DB00515$h
DB00468,DB09104,72,DB01150$t
DB01008,DB01264,46,DB00428$t
DB00515,DB00252,74,DB00645$h
DB00896,DB00224,72,DB00856$h
DB06690,DB00737,48,DB06724$t
DB01240,DB01089,59,DB00425$h
DB00349,DB00257,46,DB13925$t
DB01401,DB00300,48,DB00801$t
DB09112,DB00521,48,DB01298$t
DB08991,DB06786,48,DB01051$t
DB00603,DB06203,69,DB00670$t
DB01174,DB01177,3,DB06717$h
DB00220,DB12001,48,DB00609$h
DB00949,DB00765,31,DB09285$t
DB00753,DB01229,48,DB05528$h
DB08938,DB00996,74,DB00367$h
DB00912,DB00661,46,DB00142$h
DB01267,DB01002,48,DB00860$t
DB00490,DB11609,48,DB00697$h
DB00252,DB00227,74,DB00361$h
DB00413,DB00519,48,DB01217$h
DB06616,DB01708,72,DB00793$h
DB01275,DB00465,36,DB00935$t
DB00186,DB01176,48,DB00968$h
DB00708,DB01235,29,DB01395$h
DB01009,DB00549,46,DB13747$h
DB01136,DB06712,59,DB00714$t
DB09075,DB05521,72,DB04842$t
DB00696,DB00259,48,DB08899$h
DB01384,DB06710,73,DB09275$h
DB00747,DB01202,48,DB01012$t
DB08984,DB00817,26,DB08913$t
DB00904,DB00169,46,DB00861$t
DB01201,DB00845,3,DB00362$h
DB06148,DB09065,72,DB00960$t
DB00712,DB00896,48,DB00428$h
DB00852,DB01267,60,DB00774$h
DB00177,DB00629,59,DB00294$t
DB12364,DB01397,65,DB00531$h
DB00373,DB08868,53,DB00556$h
DB00584,DB00790,48,DB11610$t
DB00521,DB09291,46,DB00809$t
DB01232,DB01120,69,DB00918$h
DB00708,DB09083,53,DB08883$t
DB00479,DB00945,71,DB08913$h
DB00418,DB11614,3,DB05630$h
DB00238,DB09063,72,DB01295$h
DB00946,DB08860,5,DB13747$h
DB01008,DB00316,72,DB00966$t
DB06154,DB08439,5,DB09135$h
DB00252,DB09280,72,DB13167$t
DB01624,DB00289,72,DB01603$h
DB08865,DB00543,19,DB00035$h
DB06712,DB08865,46,DB06237$t
DB01437,DB00413,31,DB00494$t
DB01169,DB01165,19,DB00695$t
DB00421,DB08822,48,DB01080$t
DB08903,DB12332,46,DB00900$t
DB00738,DB01044,8,DB09093$h
DB00363,DB00834,72,DB09265$t
DB01154,DB00691,59,DB00308$h
DB00921,DB00408,15,DB01282$t
DB00193,DB04946,48,DB00500$t
DB01188,DB00401,48,DB00654$h
DB00344,DB00208,46,DB08826$h
DB00697,DB01142,36,DB01437$h
DB00849,DB00208,46,DB08965$h
DB00436,DB01090,72,DB00283$t
DB09262,DB00246,46,DB01202$h
DB00668,DB01189,81,DB00997$h
DB08895,DB01232,72,DB09232$t
DB00350,DB00629,59,DB11943$t
DB00794,DB06204,15,DB00927$h
DB01024,DB00300,48,DB00798$h
DB01338,DB00955,39,DB00443$t
DB00862,DB00968,9,DB08991$h
DB01215,DB00254,46,DB01435$t
DB01229,DB00492,48,DB01013$t
DB01186,DB00570,48,DB09008$h
DB00404,DB06203,72,DB00986$h
DB00584,DB00774,59,DB00452$t
DB00603,DB00731,69,DB09017$t
DB01253,DB09570,72,DB08824$t
DB13139,DB00524,82,DB09257$t
DB01357,DB00491,69,DB00845$h
DB08899,DB06738,74,DB01232$h
DB01576,DB00245,75,DB00760$h
DB00295,DB00951,46,DB04930$t
DB01082,DB01097,71,DB00726$h
DB00500,DB01009,48,DB00218$h
DB00472,DB00451,69,DB09087$h
DB00331,DB00986,72,DB00917$h
DB00674,DB01072,46,DB00523$h
DB00564,DB00451,74,DB00232$h
DB00805,DB00708,78,DB06211$h
DB09225,DB00268,31,DB06767$t
DB00564,DB08987,48,DB08934$h
DB06636,DB00188,46,DB04953$t
DB04951,DB09218,48,DB00543$t
DB00266,DB01605,5,DB00150$h
DB00519,DB00783,74,DB00371$h
DB00297,DB09017,48,DB01164$t
DB01295,DB08797,36,DB01029$t
DB08815,DB00801,48,DB00846$t
DB00755,DB00289,46,DB00980$t
DB09270,DB00537,72,DB00419$h
DB00428,DB06736,71,DB01072$t
DB00490,DB06594,48,DB01399$t
DB01172,DB00461,71,DB06769$h
DB00755,DB00881,48,DB01337$h
DB09570,DB00997,46,DB01114$t
DB00246,DB04908,48,DB01091$t
DB00191,DB01037,48,DB01403$t
DB00795,DB00939,48,DB00357$t
DB00437,DB00808,85,DB03585$h
DB00788,DB09216,48,DB00637$t
DB01050,DB00705,46,DB00391$t
DB00652,DB04946,48,DB08795$h
DB00681,DB00214,48,DB06701$t
DB00332,DB00254,46,DB01153$t
DB06736,DB00399,48,DB09230$h
DB00363,DB00771,48,DB06816$t
DB01064,DB00880,82,DB00213$t
DB01153,DB09090,48,DB01100$h
DB00266,DB04951,5,DB09030$h
DB06589,DB01234,72,DB01201$t
DB00695,DB01210,48,DB00911$t
DB00899,DB00268,31,DB00253$t
DB00353,DB01181,48,DB00394$t
DB09218,DB00808,69,DB06290$t
DB00864,DB00515,48,DB00531$h
DB09034,DB00292,15,DB00354$h
DB01189,DB00292,48,DB00247$h
DB01578,DB00461,71,DB01267$t
DB00527,DB11148,48,DB11254$t
DB06725,DB04576,26,DB00327$h
DB00361,DB08868,33,DB00559$t
DB08860,DB06742,72,DB00774$h
DB00277,DB09063,72,DB06616$t
DB00264,DB01283,36,DB00623$t
DB06335,DB00685,8,DB09214$h
DB06196,DB09084,48,DB08868$t
DB01118,DB00450,19,DB09216$h
DB00573,DB00720,48,DB00335$t
DB01104,DB09073,72,DB00218$t
DB00483,DB00761,58,DB00980$t
DB00796,DB00691,48,DB01160$t
DB00829,DB00508,48,DB09091$t
DB09242,DB06694,59,DB01182$t
DB01356,DB00334,34,DB06237$t
DB01110,DB00381,48,DB00175$t
DB04846,DB00343,46,DB00765$t
DB09030,DB09065,72,DB06771$h
DB00852,DB00908,46,DB00500$h
DB00808,DB04920,48,DB00591$h
DB01424,DB01319,46,DB00367$t
DB09073,DB00196,46,DB00820$t
DB06207,DB01365,4,DB00436$h
DB00648,DB00845,74,DB01348$t
DB00802,DB08820,72,DB00867$t
DB01418,DB08976,5,DB09082$h
DB00370,DB00765,31,DB01094$t
DB08822,DB13167,48,DB00380$h
DB00391,DB11315,1,DB00344$h
DB09280,DB00523,74,DB00333$h
DB00586,DB12598,48,DB02187$h
DB00727,DB01115,48,DB00465$t
DB06737,DB01029,46,DB01114$t
DB00897,DB09063,72,DB00948$t
DB00475,DB00343,46,DB00235$t
DB01221,DB01232,46,DB00988$t
DB06287,DB00673,72,DB00986$h
DB09146,DB00338,66,DB06774$t
DB00611,DB00656,48,DB00637$h
DB08910,DB09198,46,DB08906$t
DB00398,DB01589,72,DB00104$h
DB00317,DB00289,46,DB00557$t
DB11315,DB00327,48,DB00261$h
DB01253,DB08820,72,DB09093$h
DB00428,DB00179,71,DB00762$t
DB01431,DB04272,69,DB06710$h
DB00540,DB00446,46,DB01627$h
DB01576,DB00298,60,DB00539$h
DB06802,DB01077,48,DB09516$h
DB06810,DB01009,71,DB00649$t
DB00629,DB01348,59,DB09218$h
DB00440,DB01232,46,DB01089$t
DB01144,DB06799,69,DB00862$t
DB01178,DB00349,48,DB01008$t
DB09053,DB00188,72,DB01424$h
DB00737,DB01104,48,DB00567$h
DB06772,DB01177,48,DB05528$t
DB00374,DB08816,46,DB00747$t
DB01239,DB01017,15,DB00686$h
DB00612,DB09026,48,DB00542$h
DB01159,DB00703,48,DB09071$h
DB09101,DB01263,46,DB00753$h
DB11079,DB00687,48,DB08899$h
DB00696,DB00481,48,DB00223$t
DB01424,DB00208,46,DB00222$t
DB09026,DB01264,46,DB09245$t
DB00588,DB08909,69,DB00468$h
DB00264,DB08865,53,DB09026$h
DB06204,DB05812,72,DB01150$h
DB09280,DB01167,74,DB09087$h
DB01295,DB00390,53,DB00405$h
DB08824,DB00422,44,DB00856$h
DB00758,DB01124,46,DB00152$t
DB00298,DB08883,15,DB06211$t
DB00805,DB00501,46,DB08908$h
DB00844,DB00999,48,DB00967$h
DB00922,DB00727,48,DB09085$h
DB01136,DB09288,36,DB00830$h
DB00297,DB00263,46,DB09096$t
DB00477,DB06723,66,DB00721$t
DB01626,DB09082,48,DB00035$t
DB00573,DB00287,69,DB01083$t
DB00652,DB00653,15,DB00264$t
DB00820,DB06712,9,DB00495$h
DB00434,DB01501,48,DB00153$h
DB09214,DB00179,48,DB09014$t
DB00927,DB06701,17,DB00364$h
DB06772,DB00282,48,DB00165$t
DB00569,DB09079,48,DB04878$t
DB00471,DB00227,46,DB01345$t
DB00312,DB08865,74,DB06264$h
DB08795,DB00955,74,DB12161$h
DB08897,DB00940,1,DB00846$t
DB00226,DB08932,59,DB00816$t
DB09083,DB00539,19,DB00686$h
DB01295,DB01024,36,DB06803$t
DB08922,DB00593,48,DB11613$t
DB01098,DB08811,72,DB09055$h
DB00784,DB04576,26,DB00660$t
DB01407,DB05812,72,DB01396$h
DB00458,DB01136,48,DB09055$h
DB00263,DB01001,19,DB11630$h
DB00333,DB00934,48,DB09343$t
DB00741,DB00232,82,DB01332$t
DB00457,DB08941,48,DB01338$t
DB12364,DB09288,65,DB00833$h
DB09017,DB09345,48,DB00091$h
DB01087,DB01274,19,DB00278$h
DB01086,DB00555,48,DB06718$t
DB01197,DB01075,46,DB00985$h
DB00312,DB01105,3,DB09096$h
DB01137,DB06663,19,DB00950$t
DB01355,DB00980,48,DB09230$h
DB00996,DB00227,48,DB00912$t
DB01171,DB00528,59,DB01559$t
DB00993,DB01340,62,DB01106$h
DB06595,DB00834,72,DB00122$h
DB00677,DB01338,69,DB00550$t
DB00540,DB00601,63,DB00222$t
DB01242,DB00436,48,DB00222$t
DB00972,DB00246,15,DB00879$h
DB01250,DB00461,56,DB01008$t
DB06708,DB06717,72,DB01251$h
DB00337,DB00705,46,DB04794$h
DB01098,DB04868,46,DB00885$h
DB00237,DB00588,48,DB11156$t
DB08906,DB01059,48,DB01029$h
DB00258,DB01017,74,DB06709$h
DB01035,DB04946,32,DB00480$h
DB00860,DB00779,48,DB00291$t
DB01154,DB00934,48,DB08913$t
DB00755,DB00582,46,DB13747$t
DB00988,DB01156,72,DB01174$h
DB01155,DB00363,19,DB00419$t
DB00648,DB00288,74,DB00957$h
DB01353,DB01501,48,DB01168$t
DB00604,DB00543,19,DB11609$t
DB06697,DB06603,72,DB00611$t
DB09212,DB00654,69,DB00646$t
DB00706,DB00884,59,DB01004$t
DB00862,DB00800,9,DB00398$h
DB00653,DB08826,74,DB00741$t
DB01071,DB01063,81,DB01009$h
DB00363,DB00331,69,DB00449$h
DB00826,DB09216,48,DB01169$t
DB00239,DB00401,48,DB08799$h
DB00801,DB00405,48,DB00982$h
DB01189,DB09026,48,DB00769$t
DB01435,DB06702,76,DB09209$t
DB00722,DB06736,48,DB01063$h
DB09245,DB01158,59,DB00706$t
DB00599,DB00181,48,DB00309$h
DB00851,DB08881,72,DB00354$h
DB00735,DB00808,69,DB01218$t
DB00829,DB00951,46,DB00927$t
DB00252,DB00936,72,DB00492$h
DB01173,DB09225,15,DB00468$h
DB00481,DB00254,46,DB08981$t
DB08987,DB00557,15,DB09135$h
DB00468,DB00335,59,DB06237$t
DB06789,DB00257,46,DB00326$t
DB01626,DB01356,48,DB08896$t
DB09078,DB00218,19,DB01197$t
DB00181,DB01202,48,DB13146$h
DB01222,DB00343,72,DB00404$h
DB00252,DB06209,3,DB01218$h
DB00679,DB00207,46,DB01244$t
DB01283,DB00180,48,DB09153$h
DB01197,DB00784,48,DB09280$h
DB11581,DB00582,46,DB00170$t
DB00590,DB00790,48,DB00435$t
DB09053,DB01418,48,DB00764$t
DB01274,DB01151,46,DB06788$t
DB08922,DB00932,46,DB00530$t
DB00187,DB01275,48,DB00730$t
DB00498,DB00549,72,DB06274$h
DB00605,DB01078,57,DB01108$t
DB08864,DB01238,74,DB09274$h
DB01029,DB06694,59,DB00701$t
DB06237,DB00582,72,DB06706$h
DB00295,DB00557,15,DB00207$t
DB01168,DB00350,59,DB00635$h
DB01198,DB01202,48,DB01007$h
DB06700,DB09063,72,DB00677$h
DB04855,DB01155,19,DB00938$h
DB11156,DB00653,20,DB01365$t
DB00593,DB05271,31,DB01102$t
DB00696,DB00363,48,DB06413$t
DB01576,DB08815,60,DB00257$h
DB00374,DB00945,48,DB01599$h
DB08806,DB00220,74,DB01282$h
DB00661,DB00278,46,DB00442$t
DB00268,DB00207,46,DB00495$t
DB09214,DB08439,48,DB06262$h
DB06441,DB09030,5,DB00429$h
DB00864,DB01072,46,DB09085$t
DB09049,DB00285,72,DB00472$h
DB00248,DB01264,46,DB11231$t
DB04953,DB01104,48,DB09449$t
DB00802,DB01345,48,DB09138$h
DB00570,DB04868,46,DB00199$t
DB00490,DB01018,48,DB01628$h
DB04951,DB00663,48,DB00525$t
DB01551,DB12532,48,DB01094$h
DB00541,DB00741,72,DB06626$h
DB00281,DB01018,48,DB09277$t
DB04855,DB01059,19,DB01011$h
DB00547,DB01043,48,DB08826$h
DB00418,DB01452,48,DB00180$t
DB01177,DB00908,46,DB00179$t
DB00636,DB00199,46,DB06413$h
DB01012,DB04868,46,DB05676$t
DB01224,DB01118,72,DB09231$h
DB13167,DB00635,48,DB06211$t
DB00549,DB00220,46,DB01501$h
DB01154,DB06148,15,DB01362$t
DB01153,DB01098,48,DB01065$h
DB00458,DB00813,48,DB11268$h
DB00922,DB08941,48,DB00227$t
DB00863,DB00257,46,DB12532$t
DB00193,DB01080,48,DB00688$h
DB00932,DB06287,48,DB00864$t
DB00452,DB01014,71,DB00978$h
DB00288,DB00951,74,DB01234$t
DB01014,DB01137,26,DB00377$t
DB00757,DB00808,19,DB08869$h
DB06605,DB00549,46,DB04953$t
DB00264,DB00796,48,DB00520$t
DB00455,DB01075,46,DB00442$h
DB00590,DB01018,48,DB01097$t
DB09244,DB01090,59,DB09099$t
DB00542,DB01210,48,DB01177$t
DB00433,DB04842,48,DB00526$t
DB00747,DB00413,31,DB00238$t
DB00335,DB04951,36,DB11256$t
DB00865,DB00543,36,DB00142$h
DB00243,DB01244,72,DB12532$h
DB00230,DB01069,7,DB01708$h
DB06616,DB01384,72,DB12483$h
DB00755,DB01396,57,DB09087$t
DB00842,DB00409,48,DB01089$h
DB08910,DB01319,46,DB00730$h
DB01409,DB00327,48,DB00504$h
DB01189,DB00765,31,DB00354$t
DB09282,DB01180,59,DB09283$t
DB01296,DB00622,46,DB06209$t
DB13783,DB00590,69,DB00188$h
DB00214,DB01135,16,DB00227$t
DB00477,DB00949,19,DB01599$h
DB06016,DB01235,69,DB00391$h
DB01120,DB00672,8,DB06788$h
DB01129,DB01576,17,DB00738$t
DB00530,DB00477,46,DB08899$t
DB00528,DB00208,46,DB01348$t
DB00238,DB00227,3,DB00517$h
DB00540,DB06704,69,DB02513$h
DB00189,DB00297,48,DB06764$h
DB00898,DB00734,15,DB06196$h
DB00645,DB01235,48,DB06717$h
DB00999,DB00387,72,DB00354$h
DB09049,DB09063,72,DB09204$t
DB01030,DB13878,72,DB00303$h
DB01095,DB00477,46,DB00248$h
DB00543,DB01407,48,DB00512$h
DB08896,DB01203,53,DB01426$t
DB01018,DB00374,59,DB08822$t
DB04574,DB03793,69,DB01393$t
DB00598,DB00654,59,DB00757$t
DB00968,DB08907,48,DB11135$h
DB00697,DB00366,15,DB01359$h
DB01395,DB00331,69,DB11156$t
DB01576,DB00924,22,DB13158$t
DB00742,DB00880,48,DB04951$h
DB00474,DB08822,59,DB01267$h
DB02659,DB01016,71,DB01217$t
DB00701,DB00268,46,DB09536$h
DB00805,DB00185,48,DB01114$t
DB00391,DB00423,48,DB00987$t
DB00866,DB06712,59,DB00591$t
DB00325,DB01018,48,DB01089$h
DB00465,DB00310,69,DB00689$t
DB01118,DB08808,53,DB09232$h
DB00836,DB01118,46,DB00721$h
DB00531,DB00460,14,DB00239$h
DB00175,DB00313,46,DB01169$h
DB09280,DB04835,74,DB09321$h
DB00755,DB00960,48,DB00867$t
DB08910,DB00765,31,DB00623$t
DB09280,DB08934,74,DB13323$h
DB00234,DB09074,46,DB00424$t
DB08984,DB09449,56,DB00461$t
DB00708,DB08820,72,DB08965$t
DB01223,DB00227,46,DB00260$h
DB00191,DB01075,75,DB00892$h
DB00320,DB01239,48,DB01621$t
DB06813,DB00972,72,DB06803$h
DB00308,DB01238,19,DB00327$h
DB08814,DB01254,5,DB00528$h
DB06825,DB00914,69,DB09218$t
DB00423,DB00660,48,DB04967$t
DB00337,DB00838,48,DB08907$t
DB00602,DB00224,46,DB00642$t
DB00333,DB01365,68,DB09269$t
DB01171,DB00409,48,DB00923$h
DB01192,DB00176,46,DB01084$t
DB00679,DB00358,72,DB06708$h
DB04842,DB05271,31,DB01440$t
DB00737,DB00934,48,DB01185$h
DB06605,DB09288,5,DB00409$t
DB09224,DB01142,48,DB00569$h
DB01238,DB01106,48,DB00960$h
DB00999,DB00810,72,DB01053$t
DB00938,DB09073,72,DB04854$h
DB00482,DB03585,48,DB00379$t
DB01197,DB00440,67,DB00316$t
DB01045,DB00285,3,DB11156$h
